id,company,slug,city,state,website,phone,email,description,amenities,events,claimed,contact_count,lat,lng
3130,Roam,,Los Angeles,CA,http://www.roam.app,,,"Roam is a premier coworking destination in Los Angeles, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfect e",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,34.0522,-118.2437
3194,GrowthQ,,Oakland,CA,http://www.growthq.co,,,"GrowthQ is a premier coworking destination in Oakland, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfect ec",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,37.8044,-122.2712
4365,DentalHQ,,Kansas City,MO,http://www.dentalhq.com,,,"DentalHQ is a premier coworking destination in Kansas City, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfe",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.0997,-94.5786
5437,BlockSpaces,,,FL,http://www.blockspaces.com,,,"BlockSpaces is a premier coworking destination in your area, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perf",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.8283,-98.5795
5951,Wework 220 N Green St,,Chicago,IL,https://www.wework.com/buildings/220-n-green-st--chicago--il,,,"Wework 220 N Green St is a premier coworking destination in Chicago, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.8781,-87.6298
5954,Le Village Cowork,,Chicago,IL,https://www.levillagecowork.com,,,"Le Village Cowork is a premier coworking destination in Chicago, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.8781,-87.6298
5955,Art/Work Coworking,,Chicago,IL,https://www.artworkcowork.com,,,"Art/Work Coworking is a premier coworking destination in Chicago, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.8781,-87.6298
5957,Primacy Business Center - Closed,,Naperville,IL,https://www.primacybusiness.com,,,"Primacy Business Center - Closed is a premier coworking destination in Naperville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneur",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.796204550027994,-89.49180165781286
5958,Regus Business Center,,Schaumburg,IL,http://www.regus.com/contactus/default.htm,,,"Regus Business Center is a premier coworking destination in Schaumburg, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.010898505755605,-89.02891562441357
5963,Inspire Business Center,,Chicago,IL,https://inspirebusinesscenter.com,,,"Inspire Business Center is a premier coworking destination in Chicago, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provid",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.8781,-87.6298
5964,The Nest Coworking,,Peoria,IL,https://members.peoriacoworking.space,,,"The Nest Coworking is a premier coworking destination in Peoria, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.83634148253756,-89.75064690066195
5966,"Detweiller Executive Suites, Llc",,Peoria,IL,https://despeoria.com,,,"Detweiller Executive Suites, Llc is a premier coworking destination in Peoria, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, w",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.83634148253756,-89.75064690066195
5967,Hub & Spoke Coworking,,Morton,IL,https://hubandspokemorton.com/en,,,"Hub & Spoke Coworking is a premier coworking destination in Morton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.44057928875703,-88.57993345285315
5970,Novel Coworking Superior,,Chicago,IL,https://expansive.com/locations/illinois/chicago/superior,,,"Novel Coworking Superior is a premier coworking destination in Chicago, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.8781,-87.6298
5974,Workspace By Rockefeller Group,,New York,IL,https://workspacebyrockefellergroup.com,,,"Workspace By Rockefeller Group is a premier coworking destination in New York, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, w",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.7128,-74.006
5976,Workonomy Coworking Hub At Office Depot Evanston,,Evanston,IL,https://evanston.app.proximity.space,,,"Workonomy Coworking Hub At Office Depot Evanston is a premier coworking destination in Evanston, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community o",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.03529183129626,-90.12790296826545
5978,Suite Spotte Coworking,,Forest Park,IL,https://suitespotte.com,,,"Suite Spotte Coworking is a premier coworking destination in Forest Park, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pro",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.61434483286046,-88.82501113723566
5981,The Enclave 535,,Glen Ellyn,IL,https://www.enclavecoworking.com,,,"The Enclave 535 is a premier coworking destination in Glen Ellyn, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.26496724391383,-88.85492128105119
5983,Perryville Business Center,,Rockford,IL,http://www.rockfordbc.com,,,"Perryville Business Center is a premier coworking destination in Rockford, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.26384350806112,-88.90000441143155
5984,Rockford Business Center,,Rockford,IL,https://www.rockfordbc.com,,,"Rockford Business Center is a premier coworking destination in Rockford, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.26384350806112,-88.90000441143155
5986,Rev3 Innovation Center,,Naperville,IL,http://rev3dupage.com,,,"Rev3 Innovation Center is a premier coworking destination in Naperville, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.796204550027994,-89.49180165781286
5987,Corporate Offices Business Center,,,IL,https://corpoffices.com,,,"Corporate Offices Business Center is a premier coworking destination in your area, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneur",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.8283,-98.5795
5990,Nebula Coworking,,Saint Louis,IL,https://nebulastl.com,,,"Nebula Coworking is a premier coworking destination in Saint Louis, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.822829928554924,-90.24267196342953
5996,Hi Pointe Business Center,,Saint Louis,IL,https://hipointestl.com,,,"Hi Pointe Business Center is a premier coworking destination in Saint Louis, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.822829928554924,-90.24267196342953
5997,Atrium Office Suites,,Saint Louis,IL,http://www.theatriumofficesuites.com,,,"Atrium Office Suites is a premier coworking destination in Saint Louis, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.822829928554924,-90.24267196342953
5999,Creve Coeur Workspace,,Saint Louis,IL,https://www.crevecoeurworkspace.com,,,"Creve Coeur Workspace is a premier coworking destination in Saint Louis, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we prov",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.822829928554924,-90.24267196342953
6003,Coworkqc,,Davenport,IL,https://www.coworkqc.com,,,"Coworkqc is a premier coworking destination in Davenport, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfect",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.718898231600065,-88.57946700382422
6004,Zoseco Coworking,,Valparaiso,IL,https://zoseco.com,,,"Zoseco Coworking is a premier coworking destination in Valparaiso, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.86961053940175,-88.83151262358325
6005,Us Global,,Northbrook,IL,https://regus.com/en-us/united-states/illinois/northbrook/botanic-gardens-center-1076,,,"Us Global is a premier coworking destination in Northbrook, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfe",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.78706042732632,-88.46949951168521
6006,Teamup Coworking - O'hare,,Des Plaines,IL,https://ohare.teamupcoworking.com,,,"Teamup Coworking - O'hare is a premier coworking destination in Des Plaines, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.853565832881415,-88.86558857705174
6007,Oak Forest Executive Center,,Oak Forest,IL,https://www.5320center.com,,,"Oak Forest Executive Center is a premier coworking destination in Oak Forest, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,40.860220040147695,-90.30279485984181
6011,Coradius Coworking,,Saint Louis,IL,http://www.coradiuscoworking.com,,,"Coradius Coworking is a premier coworking destination in Saint Louis, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,39.822829928554924,-90.24267196342953
